seed,episode,agent,phase,violation,probability_positive,correct,first_action,second_action,sample_packets,forecast_error,line_search_invariant
13001,83,full,heldout_before,false,0.6520187333254316,false,1,2,2,0.7790402192273964,true
13001,83,factorized_replay,heldout_before,false,0.3236698914080523,true,1,2,2,0.7805998284956018,true
13001,83,random,heldout_before,false,0.47169553962927013,true,1,3,2,0.4582073143366057,true
13001,83,precision_blind,heldout_before,false,0.6514071497610873,false,1,2,2,0.45448490062406854,true
13001,84,full,heldout_before,false,0.03829642667645529,true,1,2,2,0.7752348273695183,true
13001,84,factorized_replay,heldout_before,false,0.4820448318415745,true,1,2,2,0.7767711537031422,true
13001,84,random,heldout_before,false,0.3859509347744094,true,1,3,2,0.45737905569619475,true
13001,84,precision_blind,heldout_before,false,0.04191141723645077,true,1,2,2,0.45178140618958257,true
13001,85,full,heldout_before,false,0.6575300208624029,false,1,2,2,0.7748849894608453,true
13001,85,factorized_replay,heldout_before,false,0.32104599108401677,true,1,2,2,0.7764677627584161,true
13001,85,random,heldout_before,false,0.12001015421420799,true,3,1,2,0.4584477594155421,true
13001,85,precision_blind,heldout_before,false,0.6574945772144142,false,1,2,2,0.45279749435978334,true
13001,86,full,heldout_before,false,0.0071080782669099086,true,1,2,2,0.7732819933552902,true
13001,86,factorized_replay,heldout_before,false,0.4784196537991472,true,1,2,2,0.7748536287800741,true
13001,86,random,heldout_before,false,0.4032357710074151,true,2,3,2,0.4573311769094365,true
13001,86,precision_blind,heldout_before,false,0.007124740387188497,true,1,2,2,0.45177433980300047,true
13001,87,full,heldout_before,false,0.8104126713387368,true,1,2,2,0.7758709286142937,true
13001,87,factorized_replay,heldout_before,false,0.6402475865740851,true,1,2,2,0.777426642857974,true
13001,87,random,heldout_before,false,0.8101932836948096,true,1,2,2,0.45722911299621694,true
13001,87,precision_blind,heldout_before,false,0.8104013741355546,true,1,2,2,0.4555701172768752,true
13001,88,full,heldout_before,false,0.012515002760300346,true,1,2,2,0.774814203492137,true
13001,88,factorized_replay,heldout_before,false,0.4777335068359407,true,1,2,2,0.7763621578760973,true
13001,88,random,heldout_before,false,0.60767440958573,false,3,1,2,0.4562352934820371,true
13001,88,precision_blind,heldout_before,false,0.013206664749869014,true,1,2,2,0.45534493781072566,true
13001,89,full,heldout_before,false,0.010098810649852272,true,1,2,2,0.7743914818589804,true
13001,89,factorized_replay,heldout_before,false,0.4787686662011472,true,1,2,2,0.7759467489115603,true
13001,89,random,heldout_before,false,0.3216216704266428,true,1,3,2,0.4552945141602519,true
13001,89,precision_blind,heldout_before,false,0.010537461336379717,true,1,2,2,0.45567888773632204,true
13001,90,full,heldout_before,false,0.4451590212391662,false,1,2,2,0.7716248037305948,true
13001,90,factorized_replay,heldout_before,false,0.3975080862016586,false,1,2,2,0.7731865573679019,true
13001,90,random,heldout_before,false,0.6248397859090556,true,3,1,2,0.45426417167277905,true
13001,90,precision_blind,heldout_before,false,0.4444142510856013,false,1,2,2,0.4536742710566071,true
13001,91,full,heldout_before,false,0.19616118404432734,true,1,2,2,0.7680901915315815,true
13001,91,factorized_replay,heldout_before,false,0.4513149581204847,true,1,2,2,0.7696283645417676,true
13001,91,random,heldout_before,false,0.6321150990661003,false,2,3,2,0.45365943146899984,true
13001,91,precision_blind,heldout_before,false,0.20023149923013,true,1,2,2,0.4510362661000806,true
13001,92,full,heldout_before,false,0.8103355006409373,true,1,2,2,0.7639946387387051,true
13001,92,factorized_replay,heldout_before,false,0.6402200626007322,true,1,2,2,0.765644524419296,true
13001,92,random,heldout_before,false,0.30163375364489153,false,3,1,2,0.4547991735624691,true
13001,92,precision_blind,heldout_before,false,0.810310167035038,true,1,2,2,0.4480595347132803,true
13001,93,full,heldout_before,true,0.00793932435585035,false,1,2,2,0.7623814469179993,true
13001,93,factorized_replay,heldout_before,true,0.47851705017165913,false,1,2,2,0.7640237674754475,true
13001,93,random,heldout_before,true,0.13697285534869397,false,1,3,2,0.45370300582237566,true
13001,93,precision_blind,heldout_before,true,0.00810373097147264,false,1,2,2,0.44707193488025476,true
13001,94,full,heldout_before,false,0.8103791927154996,true,1,2,2,0.761886734165261,true
13001,94,factorized_replay,heldout_before,false,0.6402356729246036,true,1,2,2,0.7635238578037545,true
13001,94,random,heldout_before,false,0.8100953230766277,true,2,1,2,0.4533724955695408,true
13001,94,precision_blind,heldout_before,false,0.8103657826856759,true,1,2,2,0.44731216087332687,true
13001,95,full,heldout_before,false,0.6506719021822731,true,1,2,2,0.7609239242004587,true
13001,95,factorized_replay,heldout_before,false,0.3243132619359654,false,1,2,2,0.7625563520898483,true
13001,95,random,heldout_before,false,0.3625682192472668,false,3,2,2,0.45310773776199115,true
13001,95,precision_blind,heldout_before,false,0.6500576678762986,true,1,2,2,0.44716285927339033,true
13001,96,full,heldout_before,false,0.8103791700814625,true,1,2,2,0.7593919845436246,true
13001,96,factorized_replay,heldout_before,false,0.6402356458781083,true,1,2,2,0.7609877251797118,true
13001,96,random,heldout_before,false,0.8100570877869113,true,2,1,2,0.45259861375314026,true
13001,96,precision_blind,heldout_before,false,0.8103648104452379,true,1,2,2,0.44632669998723357,true
13001,97,full,heldout_before,false,0.6576333680921612,false,1,2,2,0.7586388759664734,true
13001,97,factorized_replay,heldout_before,false,0.32099632343159634,true,1,2,2,0.7602275069429387,true
13001,97,random,heldout_before,false,0.478941810673903,true,1,3,2,0.4516383824564592,true
13001,97,precision_blind,heldout_before,false,0.6576238311541189,false,1,2,2,0.44627994588247516,true
13001,98,full,heldout_before,false,0.8100633311730024,true,1,2,2,0.7558894797894063,true
13001,98,factorized_replay,heldout_before,false,0.640123108866141,true,1,2,2,0.7574790968864369,true
13001,98,random,heldout_before,false,0.20185019221593015,false,1,3,2,0.4507500325643634,true
13001,98,precision_blind,heldout_before,false,0.8100095967756149,true,1,2,2,0.44428623789200217,true
13001,99,full,heldout_before,false,0.8104463200177289,true,1,2,2,0.7559332393715057,true
13001,99,factorized_replay,heldout_before,false,0.6402596256696874,true,1,2,2,0.7575110255824719,true
13001,99,random,heldout_before,false,0.8103820779047328,true,2,1,2,0.4504287964243713,true
13001,99,precision_blind,heldout_before,false,0.7230467506218832,true,3,1,2,0.44498600227929325,true
13001,100,full,heldout_before,false,0.8102006064693887,true,1,2,2,0.7536732879349627,true
13001,100,factorized_replay,heldout_before,false,0.6401719674143842,true,1,2,2,0.7552523206045408,true
13001,100,random,heldout_before,false,0.7939398451740091,true,3,1,2,0.44994800074966984,true
13001,100,precision_blind,heldout_before,false,0.8101643308441268,true,1,2,2,0.44290565297334633,true
13001,101,full,heldout_after,false,0.8104541595693757,true,3,2,2,0.754750970345781,true
13001,101,factorized_replay,heldout_after,false,0.6402624226849237,true,3,2,2,0.7563162028834366,true
13001,101,random,heldout_after,false,0.8050960132726174,true,1,2,2,0.45003605329921414,true
13001,101,precision_blind,heldout_after,false,0.8092797984322425,true,3,1,2,0.44445373353758333,true
13001,102,full,heldout_after,false,0.022435794707426845,true,3,2,2,0.7542803893740705,true
13001,102,factorized_replay,heldout_after,false,0.4764939506353511,true,3,2,2,0.7558384491465144,true
13001,102,random,heldout_after,false,0.04066390142691456,true,3,2,2,0.4495343523886617,true
13001,102,precision_blind,heldout_after,false,0.7984578007538632,false,1,2,2,0.4409623247542558,true
13001,103,full,heldout_after,true,0.807738784537,true,3,2,2,0.7542370814327569,true
13001,103,factorized_replay,heldout_after,true,0.6392983107137444,true,3,2,2,0.755822390880795,true
13001,103,random,heldout_after,true,0.48045717393642534,false,3,1,2,0.44951456984277,true
13001,103,precision_blind,heldout_after,true,0.43858367939858506,false,1,2,2,0.4409919001163843,true
13001,104,full,heldout_after,false,0.8057265230932357,true,3,2,2,0.7539316921668399,true
13001,104,factorized_replay,heldout_after,false,0.6385857264988574,true,3,2,2,0.7555029462165083,true
13001,104,random,heldout_after,false,0.7766097589387924,true,2,1,2,0.44959809124082734,true
13001,104,precision_blind,heldout_after,false,0.8017636314893998,true,1,3,2,0.4429032884798067,true
13001,105,full,heldout_after,false,0.806972802965587,true,3,2,2,0.7535278814835802,true
13001,105,factorized_replay,heldout_after,false,0.6390260415095148,true,3,2,2,0.7550803114207602,true
13001,105,random,heldout_after,false,0.8018940846041962,true,3,2,2,0.44931453996270926,true
13001,105,precision_blind,heldout_after,false,0.20177549019398522,false,1,2,2,0.4417397306681654,true
13001,106,full,heldout_after,false,0.8080745830628934,true,3,2,2,0.7544317729663623,true
13001,106,factorized_replay,heldout_after,false,0.639417572067396,true,3,2,2,0.7559636874389829,true
13001,106,random,heldout_after,false,0.8046418123082725,true,2,3,2,0.4491795939794426,true
13001,106,precision_blind,heldout_after,false,0.5535150880094023,true,1,3,2,0.4435257289351458,true
13001,107,full,heldout_after,false,0.6565407615279385,false,3,2,2,0.7530746732244418,true
13001,107,factorized_replay,heldout_after,false,0.32151767629862327,true,3,2,2,0.7545985294729008,true
13001,107,random,heldout_after,false,0.49763471666986403,true,2,1,2,0.44877864979819,true
13001,107,precision_blind,heldout_after,false,0.5297387789531703,false,1,2,2,0.441261525766173,true
13001,108,full,heldout_after,false,0.8104054166153349,true,3,2,2,0.7504805197068928,true
13001,108,factorized_replay,heldout_after,false,0.6402449881604824,true,3,2,2,0.7520033414702959,true
13001,108,random,heldout_after,false,0.6873148025418542,true,1,2,2,0.4492985408958327,true
13001,108,precision_blind,heldout_after,false,0.7231726612883533,true,1,2,2,0.44275699304937594,true
13001,109,full,heldout_after,false,0.8100162331196203,false,3,2,2,0.7498614849864171,true
13001,109,factorized_replay,heldout_after,false,0.6401064722752017,false,3,2,2,0.7513766153187446,true
13001,109,random,heldout_after,false,0.8088944297677605,false,2,3,2,0.4488522005186598,true
13001,109,precision_blind,heldout_after,false,0.24222420309712872,true,1,2,2,0.44568990299056316,true
13001,110,full,heldout_after,false,0.031984808990748,true,3,2,2,0.7495072603860988,true
13001,110,factorized_replay,heldout_after,false,0.47529314275112167,true,3,2,2,0.7510150007633564,true
13001,110,random,heldout_after,false,0.6480339532791664,false,1,3,2,0.44822473762260234,true
13001,110,precision_blind,heldout_after,false,0.046286134339141305,true,1,2,2,0.4426711277089461,true
13001,111,full,heldout_after,false,0.5551839605786405,true,3,2,2,0.747454237719633,true
13001,111,factorized_replay,heldout_after,false,0.567760387434488,true,3,2,2,0.7490055429491181,true
13001,111,random,heldout_after,false,0.558153375908692,true,3,2,2,0.4473164084111908,true
13001,111,precision_blind,heldout_after,false,0.5547773226047292,true,1,2,2,0.43956965940940634,true
13001,112,full,heldout_after,false,0.008851278710919185,true,3,2,2,0.7477751771763178,true
13001,112,factorized_replay,heldout_after,false,0.47818799778975396,true,3,2,2,0.7493299303121569,true
13001,112,random,heldout_after,false,0.013139344266430765,true,3,2,2,0.4480163952276006,true
13001,112,precision_blind,heldout_after,false,0.6399796711431148,false,1,2,2,0.4400241248394216,true
13001,113,full,heldout_after,false,0.8100084857387789,true,3,2,2,0.746526623173777,true
13001,113,factorized_replay,heldout_after,false,0.640104205679062,true,3,2,2,0.7480833037601511,true
13001,113,random,heldout_after,false,0.8091946977205141,true,3,2,2,0.4466960813882715,true
13001,113,precision_blind,heldout_after,false,0.7984415645210192,true,1,2,2,0.4378958091756576,true
13001,114,full,heldout_after,false,0.007574847119788407,true,3,2,2,0.7429887671527163,true
13001,114,factorized_replay,heldout_after,false,0.4784741977585148,true,3,2,2,0.7445532592837966,true
13001,114,random,heldout_after,false,0.33575256370063716,true,3,1,2,0.4467543004148048,true
13001,114,precision_blind,heldout_after,false,0.5946085281903783,false,1,2,2,0.4360522384267427,true
13001,115,full,heldout_after,false,0.007057161073101518,true,3,2,2,0.7415142715285086,true
13001,115,factorized_replay,heldout_after,false,0.4784136496807471,true,3,2,2,0.7430788194917322,true
13001,115,random,heldout_after,false,0.007083740952747004,true,2,3,2,0.4460714273601774,true
13001,115,precision_blind,heldout_after,false,0.4278116745470849,true,1,2,2,0.4366269001839203,true
13001,116,full,heldout_after,false,0.8065276842786184,true,3,2,2,0.7403256006461264,true
13001,116,factorized_replay,heldout_after,false,0.6388712506553391,true,3,2,2,0.7418887183680964,true
13001,116,random,heldout_after,false,0.8020857550063285,true,3,2,2,0.4454963809323193,true
13001,116,precision_blind,heldout_after,false,0.7059121138992163,true,1,2,2,0.43402494778103584,true
13001,117,full,heldout_after,false,0.6529006943626364,false,3,2,2,0.7390996784180628,true
13001,117,factorized_replay,heldout_after,false,0.32325413558405264,true,3,2,2,0.7406542173519275,true
13001,117,random,heldout_after,false,0.20670627436292807,true,3,1,2,0.44562829939477067,true
13001,117,precision_blind,heldout_after,false,0.165026361936392,true,1,2,2,0.43223893706391026,true
13001,118,full,heldout_after,false,0.81024625977424,true,3,2,2,0.7380859808163899,true
13001,118,factorized_replay,heldout_after,false,0.640188375089467,true,3,2,2,0.7396180178107212,true
13001,118,random,heldout_after,false,0.8098337468663325,true,2,3,2,0.44502773191436507,true
13001,118,precision_blind,heldout_after,false,0.54559069334852,true,1,2,2,0.43190405099677576,true
13001,119,full,heldout_after,false,0.809200610312444,false,3,2,2,0.7358133873170885,true
13001,119,factorized_replay,heldout_after,false,0.6398172586878539,false,3,2,2,0.7373507535794179,true
13001,119,random,heldout_after,false,0.807173206528273,false,3,2,2,0.44535275085100134,true
13001,119,precision_blind,heldout_after,false,0.18012719874663252,true,1,2,2,0.4312305345074563,true
13001,120,full,heldout_after,false,0.6498224908542211,true,3,2,2,0.7341791923936773,true
13001,120,factorized_replay,heldout_after,false,0.32471369819746043,false,3,2,2,0.735714028175174,true
13001,120,random,heldout_after,false,0.5174150280994968,true,1,2,2,0.44494613271839395,true
13001,120,precision_blind,heldout_after,false,0.5466507761929118,true,3,1,2,0.43143418956791474,true
13001,121,full,heldout_after,false,0.7014313667794828,false,3,2,2,0.7349926713208189,true
13001,121,factorized_replay,heldout_after,false,0.6052889454382959,false,3,2,2,0.7364928942081399,true
