position,seed,history_length,ordinary_slice_count,overwhelming_slice_count,high_control_slice_count,low_control_slice_count,integrated_broadcast_slice_count,collapsed_broadcast_slice_count,profile_signature,q_T,q_D,q_P,m0,log_joint_T,log_joint_D,log_joint_P,log_likelihood_T,log_likelihood_D,log_likelihood_P,first_P_selection_time,first_qP_0_60_crossing_time,final_runner_up,cumulative_P_runner_up_log_BF,post_selection_log_BF,pre_and_selection_log_BF,stratum,eligible,retained,reason,state_sha256,reload_sha256,rehash_ok,released_block_authorization,cumulative_moderate,cumulative_strong,cumulative_very_strong,retained_moderate,retained_strong,retained_very_strong,q_P_ECDF,m0_ECDF
556,820556,12,9,3,3,9,6,6,L12-O3-LC9-CB6,0.006921452829338596,0.012546093811233026,0.9805324533594284,4.358686376845926,-26.792314151538957,-26.197530478540607,-21.83884410169468,-26.099166970979013,-24.811236117420716,-20.45254974057479,1,3,D,4.358686376845926,4.04469668821827,0.31398968862765564,,0,0,above_nonsaturation_range,71f66efe2df364f682ab2382ba6c4ab1711574c99a391e7f9700c9cb5b9364b7,71f66efe2df364f682ab2382ba6c4ab1711574c99a391e7f9700c9cb5b9364b7,1,820001:825504,14,31,57,14,31,40,0.23310319767441862,0.23492005813953487
557,820557,16,12,4,4,12,8,8,L16-O4-LC12-CB8,2.7110032099589014e-09,4.073758898837648e-10,0.9999999968816209,19.725947079262443,-39.456653004349576,-41.351990716308045,-19.730705925087126,-38.76350582378963,-39.96569635518816,-18.344411563967235,1,1,T,20.41909425982239,18.47813188106644,1.9409623787559493,,0,0,above_nonsaturation_range,57386302783f630f97f6e5801695ea2c30b6e063db7afe2c7584c01585dcbfeb,57386302783f630f97f6e5801695ea2c30b6e063db7afe2c7584c01585dcbfeb,1,820001:825504,14,31,57,14,31,40,0.9073401162790697,0.9022529069767442
558,820558,20,15,5,5,15,10,10,L20-O5-LC15-CB10,2.2977914054747944e-07,9.428228766768884e-08,0.9999996759385718,15.286146923794501,-46.41980605094386,-47.31063129764802,-31.133659127149365,-45.726658870383915,-45.924336936528135,-29.747364766029474,6,6,T,15.979294104354448,14.373613815056837,1.6056802892976103,,0,0,above_nonsaturation_range,558778f2240eba97c20a557f7fcdf839498212e7af7eb061c196f47f3e9f5414,558778f2240eba97c20a557f7fcdf839498212e7af7eb061c196f47f3e9f5414,1,820001:825504,14,31,57,14,31,40,0.7950581395348837,0.7961482558139535
559,820559,24,18,6,6,18,12,12,L24-O6-LC18-CB12,1.4032652803171388e-11,2.95860371125376e-11,0.9999999999563813,24.24371858502043,-58.35671747835314,-57.610801904497244,-33.3670833194768,-57.66357029779319,-56.22450754337736,-31.980788958356907,1,2,D,24.24371858502043,22.933205926920515,1.310512658099915,,0,0,above_nonsaturation_range,4c0f6162854c74c94e9789fd7c91cedc74b4acaecaab0b419f7151c56e5b6a02,4c0f6162854c74c94e9789fd7c91cedc74b4acaecaab0b419f7151c56e5b6a02,1,820001:825504,14,31,57,14,31,40,0.9729287790697675,0.973655523255814
560,820560,4,3,1,1,3,2,2,L4-O1-LC3-CB2,0.12146211051863313,0.09057883955780373,0.7879590499235631,1.8698437548426974,-9.824073305163164,-10.117455044920778,-7.954229550320466,-9.130926124603219,-8.731160683800887,-6.5679351892005755,3,4,T,2.5629909354026426,1.4618777102444311,1.1011132251582116,strong,1,1,retained_first_eligible,e29d353ae99635efcd67031b407f41e8fc4bb2e4d73e32774942bc02f55fcd47,e29d353ae99635efcd67031b407f41e8fc4bb2e4d73e32774942bc02f55fcd47,1,820001:825504,14,32,57,14,32,40,0.09102470930232558,0.1002906976744186
561,820561,6,4,2,1,5,3,3,L6-O2-LC5-CB3,0.3190777903371693,0.1480995563543004,0.5328226533085303,0.5127537058803782,-12.209645314868476,-12.97719551909417,-11.696891608988098,-11.51649813430853,-11.59090115797428,-10.310597247868207,2,3,T,1.2059008864403238,-0.06060014862453711,1.266501035064861,,0,0,below_formed_range,141d28d0308c35f7dc89ed51bf1cb1a214fcba4b5ede6fdee483fa2d426b818c,141d28d0308c35f7dc89ed51bf1cb1a214fcba4b5ede6fdee483fa2d426b818c,1,820001:825504,14,32,57,14,32,40,0.046511627906976744,0.04705668604651163
562,820562,8,6,2,2,6,4,4,L8-O2-LC6-CB4,0.0001760919794400458,5.540310641963519e-05,0.9997685049141404,8.644272567099618,-20.49849821313379,-21.65486901737564,-11.85422564603417,-19.805351032573846,-20.268574656255748,-10.467931284914279,1,1,T,9.337419747659563,7.017736959762182,2.3196827878973805,,0,0,above_nonsaturation_range,d2092b522719f66d42fa751155ee15d2deb36a234ec98f1fce15b03bf5f840d2,d2092b522719f66d42fa751155ee15d2deb36a234ec98f1fce15b03bf5f840d2,1,820001:825504,14,32,57,14,32,40,0.5236191860465116,0.5183502906976745
563,820563,10,8,2,3,7,5,5,L10-O2-LC7-CB5,7.407178986318902e-05,0.0002301144922412395,0.9996958137178956,8.376629347989239,-24.816797333678938,-23.68325511247538,-15.306625764486139,-24.123650153118994,-22.29696075135549,-13.920331403366248,1,2,D,8.376629347989239,7.066116689889324,1.310512658099915,,0,0,above_nonsaturation_range,445ea5c15ae850929620341417e29bfa28f9fe3951fca9a69afcf570a6180b2c,445ea5c15ae850929620341417e29bfa28f9fe3951fca9a69afcf570a6180b2c,1,820001:825504,14,32,57,14,32,40,0.5050872093023255,0.5038154069767442
564,820564,12,9,3,3,9,6,6,L12-O3-LC9-CB6,4.800444462705644e-05,3.9196823394118264e-05,0.9999127987319788,9.944129749875882,-29.287644001554757,-29.49034189692438,-19.34351425167888,-28.594496820994813,-28.10404753580449,-17.95721989055899,1,1,T,10.637276930435828,8.83911150699861,1.7981654234372195,,0,0,above_nonsaturation_range,f8dd6603bbd6942ebb54d882735a670e21f6148e5b33afe1083a5d1c323e9c2d,f8dd6603bbd6942ebb54d882735a670e21f6148e5b33afe1083a5d1c323e9c2d,1,820001:825504,14,32,57,14,32,40,0.578125,0.5921148255813954
565,820565,16,12,4,4,12,8,8,L16-O4-LC12-CB8,7.376393145845483e-06,1.994570306494666e-06,0.9999906290365477,11.817216401439012,-35.85228766543785,-37.16014380902836,-24.035071263998837,-35.1591404848779,-35.773849447908475,-22.648776902878947,1,1,T,12.510363581998957,10.569401203243007,1.9409623787559493,,0,0,above_nonsaturation_range,518cda532531e9a89633ea5a5e8720223dff6c4ee2b831f9538d2088ccf8c7c0,518cda532531e9a89633ea5a5e8720223dff6c4ee2b831f9538d2088ccf8c7c0,1,820001:825504,14,32,57,14,32,40,0.6820494186046512,0.6773255813953488
566,820566,20,15,5,5,15,10,10,L20-O5-LC15-CB10,9.927975296932952e-10,9.599232235317866e-10,0.9999999980472793,20.730494368310428,-46.683916995656,-46.717590435545446,-25.95342262734556,-45.99076981509605,-45.33129607442556,-24.56712826622567,1,1,T,21.423641548870375,19.103958760972994,2.3196827878973805,,0,0,above_nonsaturation_range,e17e6e149d1c55ac5cfb14ae2a99b8a8b5d90d5ef24be1ec99c6611bf2a8e5ef,e17e6e149d1c55ac5cfb14ae2a99b8a8b5d90d5ef24be1ec99c6611bf2a8e5ef,1,820001:825504,14,32,57,14,32,40,0.9191497093023255,0.9265988372093024
567,820567,24,18,6,6,18,12,12,L24-O6-LC18-CB12,1.8988194114835155e-07,4.760704453929696e-08,0.9999997625110142,15.476863082799614,-51.17495223434993,-52.55837400619739,-35.6980891515503,-50.481805053789984,-51.1720796450775,-34.31179479043041,3,3,T,16.17001026335956,14.644742142542428,1.5252681208171326,,0,0,above_nonsaturation_range,aba6a09eeddc74320496606d5278b435e63dc0e0d646db651341596a93384b02,aba6a09eeddc74320496606d5278b435e63dc0e0d646db651341596a93384b02,1,820001:825504,14,32,57,14,32,40,0.8028706395348837,0.8006904069767442
568,820568,4,3,1,1,3,2,2,L4-O1-LC3-CB2,0.003019446165836634,0.002695791049132686,0.9942847627850306,5.796950221530436,-11.487626538507032,-11.601008278264647,-5.690676316976598,-10.794479357947086,-10.214713917144756,-4.304381955856707,1,1,T,6.490097402090381,4.6919319786531615,1.7981654234372195,,0,0,above_nonsaturation_range,a53285947cb9884a033f53212b2cb467da30d4728f4c1a902166af9c5297d895,a53285947cb9884a033f53212b2cb467da30d4728f4c1a902166af9c5297d895,1,820001:825504,14,32,57,14,32,40,0.3168604651162791,0.33757267441860467
569,820569,6,4,2,1,5,3,3,L6-O2-LC5-CB3,0.0011530510792703218,0.0007376402005833409,0.9981093087201464,6.763451256595296,-15.928830017521365,-16.375540665364966,-9.16537876092607,-15.23568283696142,-14.989246304245075,-7.7790843998061785,2,2,T,7.456598437155241,5.159506503845781,2.297091933309461,,0,0,above_nonsaturation_range,c1ee60d8299430e9f7898c2b6b563f1b40c135f348c1136bbea9e6ff23c539f3,c1ee60d8299430e9f7898c2b6b563f1b40c135f348c1136bbea9e6ff23c539f3,1,820001:825504,14,32,57,14,32,40,0.3918968023255814,0.4011627906976744
570,820570,8,6,2,2,6,4,4,L8-O2-LC6-CB4,0.008058581811229879,0.001217061797082534,0.9907243563916875,4.811698761614144,-19.62808992966029,-21.518387925828403,-14.816391168046149,-18.934942749100347,-20.132093564708512,-13.430096806926258,1,1,T,5.5048459421740885,3.185163154276708,2.3196827878973805,,0,0,above_nonsaturation_range,ae29527e5d66f45731d729cba39bfad064fea523ed2897e639d9477ddb95190e,ae29527e5d66f45731d729cba39bfad064fea523ed2897e639d9477ddb95190e,1,820001:825504,14,32,57,14,32,40,0.28688226744186046,0.26453488372093026
571,820571,10,8,2,3,7,5,5,L10-O2-LC7-CB5,2.5171666595462056e-05,6.259632269015745e-06,0.9999685687011355,10.58976010565,-24.51888375053354,-25.91048133063714,-13.929123644883543,-23.825736569973596,-24.52418696951725,-12.542829283763652,1,2,T,11.282907286209946,9.821029575965515,1.4618777102444311,,0,0,above_nonsaturation_range,7b97ab9f0bd111accc19316df9c14e7e2f050c1daf7261a0828338ed7f029c0a,7b97ab9f0bd111accc19316df9c14e7e2f050c1daf7261a0828338ed7f029c0a,1,820001:825504,14,32,57,14,32,40,0.6333575581395349,0.6257267441860465
572,820572,12,9,3,3,9,6,6,L12-O3-LC9-CB6,5.853739101384457e-06,1.7194378883382285e-06,0.9999924268230103,12.048422365062457,-29.664302612833787,-30.88938580422399,-17.615880247771326,-28.971155432273843,-29.5030914431041,-16.229585886651435,1,2,T,12.741569545622403,11.624997382217181,1.116572163405222,,0,0,above_nonsaturation_range,fe45485b6f65adc536216d6c8e3b0687419cb9790113c07d0e3d8772bab65ed3,fe45485b6f65adc536216d6c8e3b0687419cb9790113c07d0e3d8772bab65ed3,1,820001:825504,14,32,57,14,32,40,0.6931322674418605,0.6894985465116279
573,820573,16,12,4,4,12,8,8,L16-O4-LC12-CB8,7.627842370112803e-07,1.2427253954264069e-07,0.9999991129432235,14.086289741018234,-37.630660262522895,-39.445158418099275,-23.544370521504657,-36.93751308196295,-38.05886405697939,-22.158076160384766,2,2,T,14.779436921578181,11.849382653169451,2.9300542684087296,,0,0,above_nonsaturation_range,6a3c6f53b0c482f45837c9ec7727422bc95fc24fd8af088061d3b17bc0448767,6a3c6f53b0c482f45837c9ec7727422bc95fc24fd8af088061d3b17bc0448767,1,820001:825504,14,32,57,14,32,40,0.7625363372093024,0.7556322674418605
574,820574,20,15,5,5,15,10,10,L20-O5-LC15-CB10,5.909453725619661e-08,6.459798876548818e-09,0.9999999344456638,16.644127283465394,-44.56524575691921,-46.77878606119722,-27.921118473453813,-43.872098576359264,-45.392491700077336,-26.534824112333922,3,3,T,17.33727446402534,15.71173052471809,1.6255439393072515,,0,0,above_nonsaturation_range,a860d5d00efe5a30d619a6b2f1f71c2f6976250ba1001d81879b832bac878947,a860d5d00efe5a30d619a6b2f1f71c2f6976250ba1001d81879b832bac878947,1,820001:825504,14,32,57,14,32,40,0.8393895348837209,0.8333938953488372
575,820575,24,18,6,6,18,12,12,L24-O6-LC18-CB12,5.1330409918168075e-09,2.9235517769228507e-08,0.9999999656314412,17.347881470512608,-55.21794031730491,-53.47825425472338,-36.13037278421076,-54.52479313674496,-52.091959893603494,-34.744078423090876,1,3,D,17.347881470512608,16.03736881241269,1.310512658099915,,0,0,above_nonsaturation_range,829f090fb1903a15a8b112f24a7966e22be0e383512d79fdaa32de88a37649cb,829f090fb1903a15a8b112f24a7966e22be0e383512d79fdaa32de88a37649cb,1,820001:825504,14,32,57,14,32,40,0.8528343023255814,0.8510174418604651
576,820576,4,3,1,1,3,2,2,L4-O1-LC3-CB2,0.25603015616945607,0.10272448225663117,0.6412453615739127,0.9181169279669011,-10.125740280013341,-11.038985040426686,-9.20762335204644,-9.432593099453396,-9.652690679306795,-7.821328990926549,1,3,T,1.6112641085268464,0.8436895833342266,0.7675745251926198,moderate,1,1,retained_first_eligible,4fc469980ff4af57811140ec77c25f26876a8b3df58e3354bca783aaa48333e7,4fc469980ff4af57811140ec77c25f26876a8b3df58e3354bca783aaa48333e7,1,820001:825504,15,32,57,15,32,40,0.059593023255813955,0.060501453488372096
577,820577,6,4,2,1,5,3,3,L6-O2-LC5-CB3,0.039182946528134845,0.06130071620303354,0.8995163372688316,2.686065689389859,-13.897606650838542,-13.450056738984038,-10.76399104959418,-13.204459470278596,-12.063762377864148,-9.37769668847429,1,2,D,2.6860656893898582,2.149179123340588,0.5368865660492703,strong,1,1,retained_first_eligible,3b2b897142b28c27b207eb7203c95731fc675d1cc9bbad92c2e8f7bf5e8d6ea9,3b2b897142b28c27b207eb7203c95731fc675d1cc9bbad92c2e8f7bf5e8d6ea9,1,820001:825504,15,33,57,15,33,40,0.13317587209302326,0.1373546511627907
578,820578,8,6,2,2,6,4,4,L8-O2-LC6-CB4,0.01782000282601064,0.02221503813333491,0.9599649590406545,3.7661273298520355,-18.463521454746182,-18.243073582430938,-14.476946252578905,-17.77037427418624,-16.856779221311047,-13.090651891459014,1,1,D,3.766127329852035,1.7171122877745555,2.0490150420774795,very_strong,1,0,eligible_after_stratum_quota,0a411e4a703477605f07f48a4ede82792ec62b42fb7ab31a1b13940c75354cdc,0a411e4a703477605f07f48a4ede82792ec62b42fb7ab31a1b13940c75354cdc,1,820001:825504,15,33,58,15,33,40,0.18513808139534885,0.19367732558139536
579,820579,10,8,2,3,7,5,5,L10-O2-LC7-CB5,0.0004757364824362338,3.687893364009039e-05,0.9994873845839236,7.650133718509488,-23.59294248104185,-26.15016608969225,-15.942808762532366,-22.899795300481905,-24.763871728572358,-14.556514401412475,1,2,T,8.343280899069434,6.8814031888250025,1.4618777102444311,,0,0,above_nonsaturation_range,f1c516a570908970c49e2fb2e5eeda536ccb107972900013897d953826bfcd73,f1c516a570908970c49e2fb2e5eeda536ccb107972900013897d953826bfcd73,1,820001:825504,15,33,58,15,33,40,0.47638081395348836,0.45912063953488375
580,820580,12,9,3,3,9,6,6,L12-O3-LC9-CB6,2.515716111401793e-05,6.33763090501757e-06,0.999968505207981,10.590336470516323,-28.039381046291474,-29.418018614123387,-17.44904457577515,-27.34623386573153,-28.031724253003496,-16.06275021465526,1,1,T,11.283483651076269,9.48531822763905,1.7981654234372195,,0,0,above_nonsaturation_range,c531875332c7f2f3671c10c268c1194c143086b6a8d2b9ddca4acd0d87fade3e,c531875332c7f2f3671c10c268c1194c143086b6a8d2b9ddca4acd0d87fade3e,1,820001:825504,15,33,58,15,33,40,0.6329941860465116,0.6262718023255814
581,820581,16,12,4,4,12,8,8,L16-O4-LC12-CB8,1.5027315821641286e-08,1.4444801339420812e-08,0.9999999705278828,18.013396207705973,-39.294213495866764,-39.33374851470721,-21.280817288160787,-38.60106631530682,-37.94745415358732,-19.894522927040896,1,2,T,18.70654338826592,17.79617190775457,0.9103714805113496,,0,0,above_nonsaturation_range,f7fdb2eb2f60aa4b0e81933170d37ef30cf4d85176ea2981ddfa14978e13686d,f7fdb2eb2f60aa4b0e81933170d37ef30cf4d85176ea2981ddfa14978e13686d,1,820001:825504,15,33,58,15,33,40,0.8575581395348837,0.8648255813953488
582,820582,20,15,5,5,15,10,10,L20-O5-LC15-CB10,7.0297860998937295e-06,4.922083810153538e-07,0.999992478005519,11.86534675733948,-44.943100428709,-47.60210982081894,-33.077753671369514,-44.249953248149055,-46.21581545969905,-31.691459310249623,1,1,T,12.558493937899428,10.238811150002046,2.3196827878973805,,0,0,above_nonsaturation_range,144d07f6504e0d52938150eb9fca26dbf44e7e1dec26fc60aac791ea0fb1b6f6,144d07f6504e0d52938150eb9fca26dbf44e7e1dec26fc60aac791ea0fb1b6f6,1,820001:825504,15,33,58,15,33,40,0.6936773255813954,0.6789607558139535
583,820583,24,18,6,6,18,12,12,L24-O6-LC18-CB12,7.409299947575086e-09,5.101092917855292e-10,0.9999999920805908,18.720529868193417,-55.678293408933115,-58.35415964837024,-36.9577635407397,-54.98514622837317,-56.967865287250355,-35.57146917961981,1,2,T,19.41367704875336,17.95179933850893,1.4618777102444311,,0,0,above_nonsaturation_range,955c08592d2cbacc7350fc15c577429ecfd46bc05be759a7f0e4e46dcf83c5fd,955c08592d2cbacc7350fc15c577429ecfd46bc05be759a7f0e4e46dcf83c5fd,1,820001:825504,15,33,58,15,33,40,0.887718023255814,0.8824491279069767
584,820584,4,3,1,1,3,2,2,L4-O1-LC3-CB2,0.25216159634944885,0.10607329110786157,0.6417651125426895,0.9341522310802344,-8.996050080196012,-9.861989936812616,-8.061897849115777,-8.302902899636067,-8.475695575692725,-6.675603487995886,1,2,T,1.62729941164018,0.5107272482349581,1.116572163405222,moderate,1,1,retained_first_eligible,0d873f867cf3d3921bb06ca9a8c749bbfead35c17c39137d385953e3783d3f1a,0d873f867cf3d3921bb06ca9a8c749bbfead35c17c39137d385953e3783d3f1a,1,820001:825504,16,33,58,16,33,40,0.06013808139534884,0.0612281976744186
585,820585,6,4,2,1,5,3,3,L6-O2-LC5-CB3,0.0006032295515772783,0.0001603351054760413,0.9992364353429467,7.4124488948078975,-15.259492909332236,-16.584524681925895,-7.847044014524338,-14.56634572877229,-15.198230320806005,-6.460749653404447,2,3,T,8.105596075367844,6.839095040302983,1.266501035064861,,0,0,above_nonsaturation_range,ccd5c92743c5098254613e6562e8d85121093453dcb1fa0646b1e4f08583c50b,ccd5c92743c5098254613e6562e8d85121093453dcb1fa0646b1e4f08583c50b,1,820001:825504,16,33,58,16,33,40,0.4485828488372093,0.44549418604651164
586,820586,8,6,2,2,6,4,4,L8-O2-LC6-CB4,0.00017329099045575242,5.7162969752107784e-05,0.9997695460397921,8.66030787021295,-19.368808013316457,-20.477873913761567,-10.708500143103507,-18.675660832756513,-19.091579552641676,-9.322205781983616,1,1,T,9.353455050772896,7.033772262875516,2.3196827878973805,,0,0,above_nonsaturation_range,4cea0ced099f15acbeaa895500ea888fca55d944b4aeda2da26315b8ee01cc8e,4cea0ced099f15acbeaa895500ea888fca55d944b4aeda2da26315b8ee01cc8e,1,820001:825504,16,33,58,16,33,40,0.5247093023255814,0.5188953488372093
587,820587,10,8,2,3,7,5,5,L10-O2-LC7-CB5,4.515169841773481e-05,8.81294518957277e-06,0.9999460353563927,10.005428695483461,-24.63893820051,-26.272744412062966,-14.633509505026545,-23.945791019950057,-24.886450050943075,-13.247215143906654,1,3,T,10.698575876043407,9.236698165798977,1.4618777102444311,,0,0,above_nonsaturation_range,e8b283cc5116e5cdb4a8aa3fe2d122ddf10ea010ae4a60e0d4d9585d7402f932,e8b283cc5116e5cdb4a8aa3fe2d122ddf10ea010ae4a60e0d4d9585d7402f932,1,820001:825504,16,33,58,16,33,40,0.6031976744186046,0.5977470930232558
588,820588,12,9,3,3,9,6,6,L12-O3-LC9-CB6,2.515724873090513e-05,2.8548718008940977e-06,0.9999719878794682,10.590336470516323,-28.03938104629147,-30.21550018249135,-17.44904457577515,-27.346233865731527,-28.82920582137146,-16.06275021465526,3,3,T,11.283483651076269,9.533372787705456,1.7501108633708138,,0,0,above_nonsaturation_range,a05995440c8118d32caf4e855750fed8e6ef3c8fa9b61a72c31c51a847333b18,a05995440c8118d32caf4e855750fed8e6ef3c8fa9b61a72c31c51a847333b18,1,820001:825504,16,33,58,16,33,40,0.6378997093023255,0.6262718023255814
589,820589,16,12,4,4,12,8,8,L16-O4-LC12-CB8,1.5080420660698499e-06,4.044656606950832e-07,0.9999980874922733,13.404696480986237,-36.58989962929003,-37.90590023305937,-23.185203148303792,-35.89675244873008,-36.51960587193948,-21.7989087871839,1,2,T,14.097843661546182,13.187472181034833,0.9103714805113496,,0,0,above_nonsaturation_range,903e533fb1f7be09f14430bdd11bb59637f3d5431783bed506429ddda4851282,903e533fb1f7be09f14430bdd11bb59637f3d5431783bed506429ddda4851282,1,820001:825504,16,33,58,16,33,40,0.7394622093023255,0.7361918604651163
590,820590,20,15,5,5,15,10,10,L20-O5-LC15-CB10,1.2574735129014591e-05,2.0659119371566896e-06,0.9999853593529339,11.283806264745103,-45.64208072575963,-47.44819863323872,-34.35827446101452,-44.94893354519968,-46.06190427211883,-32.97198009989463,3,3,T,11.976953445305048,9.6698162459658,2.307137199339249,,0,0,above_nonsaturation_range,a85f7e7b6b92453a9b30c6403ee8fbb85d309b8a9793c36d734826af8e8f08b7,a85f7e7b6b92453a9b30c6403ee8fbb85d309b8a9793c36d734826af8e8f08b7,1,820001:825504,16,33,58,16,33,40,0.6635174418604651,0.657703488372093
591,820591,24,18,6,6,18,12,12,L24-O6-LC18-CB12,3.745609250038319e-08,4.152022925728072e-09,0.9999999583918846,17.10009641501827,-52.95184313690445,-55.15141684976533,-35.85174672188618,-52.2586959563445,-53.765122488645446,-34.46545236076629,1,5,T,17.793243595578218,16.331365885333785,1.4618777102444311,,0,0,above_nonsaturation_range,f6df428da1c659ca89c0658a7725f5b48cf0cb0209ca01984510ed9013530acd,f6df428da1c659ca89c0658a7725f5b48cf0cb0209ca01984510ed9013530acd,1,820001:825504,16,33,58,16,33,40,0.850109011627907,0.8450218023255814
592,820592,4,3,1,1,3,2,2,L4-O1-LC3-CB2,0.1351625337806033,0.02962107861690579,0.835216387602491,1.8212128299099677,-9.2436657635585,-10.761657548423845,-7.4224529336485325,-8.550518582998555,-9.375363187303954,-6.036158572528642,1,3,T,2.5143600104699138,1.3977878470646916,1.116572163405222,strong,1,1,retained_first_eligible,2bb597b6369ba6042a552e02a7968c1aaccb63ed856fe6fd2b8e79801465602c,2bb597b6369ba6042a552e02a7968c1aaccb63ed856fe6fd2b8e79801465602c,1,820001:825504,16,34,58,16,34,40,0.10610465116279069,0.0962936046511628
593,820593,6,4,2,1,5,3,3,L6-O2-LC5-CB3,0.8575948880715252,0.14040203323680664,0.00200307869166811,-6.059446486745608,-10.413295761903292,-12.222917618234082,-16.4727422486489,-9.720148581343347,-10.83662325711419,-15.086447887529008,,,T,-5.366299306185663,0.0,-5.366299306185663,,0,0,below_formed_range,8eef2e2ed79a637905a83265d17cbacba7efbae5304127995dea917c92638b05,8eef2e2ed79a637905a83265d17cbacba7efbae5304127995dea917c92638b05,1,820001:825504,16,34,58,16,34,40,0.0001816860465116279,0.0001816860465116279
594,820594,8,6,2,2,6,4,4,L8-O2-LC6-CB4,0.0012261021103665397,0.00041296756566423337,0.9983609303239691,6.702274743104435,-19.48362737705763,-20.571853721120647,-12.781352633953194,-18.790480196497686,-19.185559360000756,-11.395058272833303,3,3,T,7.395421923664381,5.769877984357129,1.6255439393072515,,0,0,above_nonsaturation_range,c417e1a5bc1ef5015b160edd188b04ca8e5c86d38b131fb084f50597b7b2e5c1,c417e1a5bc1ef5015b160edd188b04ca8e5c86d38b131fb084f50597b7b2e5c1,1,820001:825504,16,34,58,16,34,40,0.40134447674418605,0.3946220930232558
595,820595,10,8,2,3,7,5,5,L10-O2-LC7-CB5,0.0018120800946756347,0.000538211526915097,0.9976497083784093,6.310926812086468,-23.156997492039846,-24.37097652443121,-16.84607067995338,-22.463850311479902,-22.98468216331132,-15.459776318833491,1,5,T,7.004073992646413,5.5421962824019815,1.4618777102444311,,0,0,above_nonsaturation_range,0aab57e6fccdb3451dc0caa1eb8114fe7b509f4ec018ce4d74ba856d589045eb,0aab57e6fccdb3451dc0caa1eb8114fe7b509f4ec018ce4d74ba856d589045eb,1,820001:825504,16,34,58,16,34,40,0.3788154069767442,0.37336482558139533
596,820596,12,9,3,3,9,6,6,L12-O3-LC9-CB6,0.0006794606854056145,6.829351195634471e-05,0.999252245802638,7.293463150264662,-26.468510771236854,-28.765995376285424,-19.175047620972194,-25.77536359067691,-27.379701015165534,-17.788753259852303,1,3,T,7.986610330824607,6.870038167419385,1.116572163405222,,0,0,above_nonsaturation_range,708715f6ed1135385f9fae3ff44a02497e89ab0fdbccfd67779547985cd11d4b,708715f6ed1135385f9fae3ff44a02497e89ab0fdbccfd67779547985cd11d4b,1,820001:825504,16,34,58,16,34,40,0.44949127906976744,0.4336845930232558
597,820597,16,12,4,4,12,8,8,L16-O4-LC12-CB8,0.0001195804021043394,1.870825551896171e-05,0.9998617113423768,9.031383293658058,-36.17460935120944,-38.02963341925243,-27.143226057551388,-35.48146217064949,-36.64333905813254,-25.756931696431497,2,3,T,9.724530474218003,8.458029439153142,1.266501035064861,,0,0,above_nonsaturation_range,0045a138d4ead6ec32fdb84351ecc912b82f5b3457bfd1110fa995f3e24fa35b,0045a138d4ead6ec32fdb84351ecc912b82f5b3457bfd1110fa995f3e24fa35b,1,820001:825504,16,34,58,16,34,40,0.5559593023255814,0.541969476744186
598,820598,20,15,5,5,15,10,10,L20-O5-LC15-CB10,1.384919842713299e-07,2.5771896748217856e-08,0.9999998357361191,15.79245322402722,-46.60665366205287,-48.28818148579484,-30.81420043802565,-45.913506481492924,-46.90188712467495,-29.42790607690576,1,1,T,16.485600404587167,14.165917616689786,2.3196827878973805,,0,0,above_nonsaturation_range,1e7a8d4170e8d2d7b7473b07825cab62346708b61e17af1a5b66466fd10334f1,1e7a8d4170e8d2d7b7473b07825cab62346708b61e17af1a5b66466fd10334f1,1,820001:825504,16,34,58,16,34,40,0.8148619186046512,0.8097747093023255
599,820599,24,18,6,6,18,12,12,L24-O6-LC18-CB12,7.951350391653731e-09,9.736126612110127e-10,0.9999999910750369,18.649924053194507,-54.790983806242984,-56.89106731393268,-36.14105975304848,-54.09783662568304,-55.50477295281279,-34.75476539192859,1,2,T,19.343071233754454,17.88119352351002,1.4618777102444311,,0,0,above_nonsaturation_range,d0d72b4df48b452a4da2f5c0c398df7b9f83039296e6fe43b051e1eb82768287,d0d72b4df48b452a4da2f5c0c398df7b9f83039296e6fe43b051e1eb82768287,1,820001:825504,16,34,58,16,34,40,0.8844476744186046,0.8808139534883721
600,820600,4,3,1,1,3,2,2,L4-O1-LC3-CB2,0.003019446165836634,0.002695791049132686,0.9942847627850306,5.796950221530436,-11.487626538507032,-11.601008278264647,-5.690676316976598,-10.794479357947086,-10.214713917144756,-4.304381955856707,1,1,T,6.490097402090381,4.6919319786531615,1.7981654234372195,,0,0,above_nonsaturation_range,8f3f3e156e5481dc45d181a378815a0899c21885c65d9a474300ef05f3c9cc1b,8f3f3e156e5481dc45d181a378815a0899c21885c65d9a474300ef05f3c9cc1b,1,820001:825504,16,34,58,16,34,40,0.3168604651162791,0.33757267441860467
601,820601,6,4,2,1,5,3,3,L6-O2-LC5-CB3,0.002792724628606213,0.0015447736592180234,0.9956625017121757,5.876390657765562,-15.681214334158875,-16.273354622121698,-9.804823676393314,-14.98806715359893,-14.887060261001807,-8.418529315273423,1,1,T,6.569537838325507,4.628575459569558,1.9409623787559493,,0,0,above_nonsaturation_range,7fca51d67a2f77704cbe79dba52505a78eeff0b624ebc51f68dff87d78e23191,7fca51d67a2f77704cbe79dba52505a78eeff0b624ebc51f68dff87d78e23191,1,820001:825504,16,34,58,16,34,40,0.33611918604651164,0.3430232558139535
