seed,stage,episode,world,model,arm,guide_regime,contact_mode,packets,interventions,contact,pseudo_observations,selected_channels,packet_signature,contact_signature,replay_exact
17020,43A,78,joint,learned_joint,random,none,present,2,2,1,0,1;4,-7.613597933026112;0.1309106065470012;0.17651698312377356;0.9856690787874343,234;148;115;23;10;21;225;63,true
17020,43A,78,joint,factorized_replay,replay,none,present,2,0,1,0,4;2,0.1309106065470012;-0.39774582724283936;0.9856690787874343;3.4467773618836,234;148;115;23;10;21;225;63,true
17020,43A,78,joint,shuffled_replay,replay,none,present,2,0,1,0,4;2,0.1309106065470012;-0.39774582724283936;0.9856690787874343;3.4467773618836,234;148;115;23;10;21;225;63,true
17020,43A,78,joint,learned_joint,precision_blind,none,present,2,0,1,0,4;2,0.1309106065470012;-0.39774582724283936;0.9856690787874343;3.4467773618836,234;148;115;23;10;21;225;63,true
17020,43A,78,factorized,factorized,autonomous,none,present,2,0,1,0,4;2,0.1309106065470012;1.4022541727571607;0.9856690787874343;5.246777361883601,234;148;115;23;10;21;225;63,true
17020,43A,78,factorized,factorized,random,none,present,2,2,1,0,1;4,-9.413597933026113;0.1309106065470012;-1.6234830168762266;0.9856690787874343,234;148;115;23;10;21;225;63,true
17020,43A,78,configuration_violating,learned_joint,autonomous,none,present,2,0,1,0,4;2,-1.669089393452999;-0.39774582724283936;-0.8143309212125656;3.4467773618836,34;104;124;165;9;207;200;63,true
17020,43A,78,configuration_violating,factorized_replay,replay,none,present,2,0,1,0,4;2,-1.669089393452999;-0.39774582724283936;-0.8143309212125656;3.4467773618836,34;104;124;165;9;207;200;63,true
17020,stress,78,coordinated_precision,adaptive_global,autonomous,none,present,2,0,1,0,4;2,0.1309106065470012;-0.39774582724283936;0.9856690787874343;3.4467773618836,234;148;115;23;10;21;225;63,true
17020,stress,78,coordinated_precision,rigid_global,autonomous,none,present,2,0,1,0,4;2,0.1309106065470012;-0.39774582724283936;0.9856690787874343;3.4467773618836,234;148;115;23;10;21;225;63,true
17020,stress,78,coordinated_precision,independent_local,autonomous,none,present,2,0,1,0,4;2,0.1309106065470012;-0.39774582724283936;0.9856690787874343;3.4467773618836,234;148;115;23;10;21;225;63,true
17020,stress,78,local_deviation,adaptive_global,autonomous,none,present,2,0,1,0,4;2,-3.4163837082738606;-0.39774582724283936;6.217895460460361;3.4467773618836,234;148;115;23;10;21;225;63,true
17020,stress,78,local_deviation,rigid_global,autonomous,none,present,2,0,1,0,4;2,-3.4163837082738606;-0.39774582724283936;6.217895460460361;3.4467773618836,234;148;115;23;10;21;225;63,true
17020,stress,78,local_deviation,independent_local,autonomous,none,present,2,0,1,0,4;2,-3.4163837082738606;-0.39774582724283936;6.217895460460361;3.4467773618836,234;148;115;23;10;21;225;63,true
17020,43B,78,joint,joint,no_guidance,none,present,0,0,1,0,,,234;148;115;23;10;21;225;63,true
17020,43B,78,joint,joint,random_guidance,none,present,2,2,1,0,1;4,-7.613597933026112;0.1309106065470012;0.17651698312377356;0.9856690787874343,234;148;115;23;10;21;225;63,true
17020,43B,78,joint,joint,scaffolded,accurate_stable,present,2,2,1,0,4;2,0.1309106065470012;-0.39774582724283936;0.9856690787874343;3.4467773618836,234;148;115;23;10;21;225;63,true
17020,43B,78,joint,joint,conclusion,accurate_stable,present,0,2,1,2,,,234;148;115;23;10;21;225;63,true
17020,43B,78,joint,joint,conclusion_info_matched,accurate_stable,present,0,2,1,2,,,234;148;115;23;10;21;225;63,true
17020,43B,78,joint,joint,scaffolded,noisy,present,2,2,1,0,4;2,0.1309106065470012;-0.39774582724283936;0.9856690787874343;3.4467773618836,234;148;115;23;10;21;225;63,true
17020,43B,78,joint,joint,conclusion,noisy,present,0,2,1,2,,,234;148;115;23;10;21;225;63,true
17020,43B,78,joint,joint,conclusion_info_matched,noisy,present,0,2,1,2,,,234;148;115;23;10;21;225;63,true
17020,43B,78,joint,joint,scaffolded,systematically_wrong,present,2,2,1,0,3;4,-2.4807725300231045;0.1309106065470012;-2.5683910728297836;0.9856690787874343,234;148;115;23;10;21;225;63,true
17020,43B,78,joint,joint,conclusion,systematically_wrong,present,0,2,1,2,,,234;148;115;23;10;21;225;63,true
17020,43B,78,joint,joint,conclusion_info_matched,systematically_wrong,present,0,2,1,2,,,234;148;115;23;10;21;225;63,true
17020,43B,78,joint,joint,scaffolded,context_switch,present,2,2,1,0,1;2,-7.613597933026112;-0.39774582724283936;0.17651698312377356;3.4467773618836,234;148;115;23;10;21;225;63,true
17020,43B,78,joint,joint,conclusion,context_switch,present,0,2,1,2,,,234;148;115;23;10;21;225;63,true
17020,43B,78,joint,joint,conclusion_info_matched,context_switch,present,0,2,1,2,,,234;148;115;23;10;21;225;63,true
17020,43B,78,factorized,factorized,no_guidance,none,present,0,0,1,0,,,234;148;115;23;10;21;225;63,true
17020,43B,78,factorized,factorized,random_guidance,none,present,2,2,1,0,1;4,-9.413597933026113;0.1309106065470012;-1.6234830168762266;0.9856690787874343,234;148;115;23;10;21;225;63,true
17020,43B,78,factorized,factorized,scaffolded,accurate_stable,present,2,2,1,0,4;2,0.1309106065470012;1.4022541727571607;0.9856690787874343;5.246777361883601,234;148;115;23;10;21;225;63,true
17020,43B,78,factorized,factorized,conclusion,accurate_stable,present,0,2,1,2,,,234;148;115;23;10;21;225;63,true
17020,43B,78,factorized,factorized,conclusion_info_matched,accurate_stable,present,0,2,1,2,,,234;148;115;23;10;21;225;63,true
17020,43B,78,factorized,factorized,scaffolded,noisy,present,2,2,1,0,4;2,0.1309106065470012;1.4022541727571607;0.9856690787874343;5.246777361883601,234;148;115;23;10;21;225;63,true
17020,43B,78,factorized,factorized,conclusion,noisy,present,0,2,1,2,,,234;148;115;23;10;21;225;63,true
17020,43B,78,factorized,factorized,conclusion_info_matched,noisy,present,0,2,1,2,,,234;148;115;23;10;21;225;63,true
17020,43B,78,factorized,factorized,scaffolded,systematically_wrong,present,2,2,1,0,3;4,-2.4807725300231045;0.1309106065470012;-2.5683910728297836;0.9856690787874343,234;148;115;23;10;21;225;63,true
17020,43B,78,factorized,factorized,conclusion,systematically_wrong,present,0,2,1,2,,,234;148;115;23;10;21;225;63,true
17020,43B,78,factorized,factorized,conclusion_info_matched,systematically_wrong,present,0,2,1,2,,,234;148;115;23;10;21;225;63,true
17020,43B,78,factorized,factorized,scaffolded,context_switch,present,2,2,1,0,1;2,-9.413597933026113;1.4022541727571607;-1.6234830168762266;5.246777361883601,234;148;115;23;10;21;225;63,true
17020,43B,78,factorized,factorized,conclusion,context_switch,present,0,2,1,2,,,234;148;115;23;10;21;225;63,true
17020,43B,78,factorized,factorized,conclusion_info_matched,context_switch,present,0,2,1,2,,,234;148;115;23;10;21;225;63,true
17020,stress,78,joint,learned_joint,scaffolded,accurate_stable,absent,2,2,1,0,4;2,0.1309106065470012;-0.39774582724283936;0.9856690787874343;3.4467773618836,146;190;153;230;223;137;224;191,true
17020,stress,78,joint,learned_joint,no_guidance,accurate_stable,absent,0,0,1,0,,,146;190;153;230;223;137;224;191,true
17020,stress,78,joint,learned_joint,scaffolded,accurate_stable,misattuned,2,2,1,0,4;2,0.1309106065470012;-0.39774582724283936;0.9856690787874343;3.4467773618836,42;25;212;201;112;255;228;191,true
17020,stress,78,joint,learned_joint,no_guidance,accurate_stable,misattuned,0,0,1,0,,,42;25;212;201;112;255;228;191,true
17020,43C,78,joint,guided_policy_learner,guided_training,accurate_stable,present,2,2,1,0,4;2,0.1309106065470012;-0.39774582724283936;0.9856690787874343;3.4467773618836,234;148;115;23;10;21;225;63,true
17020,43C,78,joint,random_policy_learner,random_training,none,present,2,2,1,0,1;4,-7.613597933026112;0.1309106065470012;0.17651698312377356;0.9856690787874343,234;148;115;23;10;21;225;63,true
17020,43A,79,joint,learned_joint,autonomous,none,present,2,0,1,0,4;2,0.6457631189945964;-4.231610155805163;1.0430826721377282;-0.08557835151066961,211;28;227;32;145;212;243;63,true
17020,43A,79,joint,learned_joint,random,none,present,2,2,1,0,3;2,-0.4888387677331839;-4.231610155805163;0.10869619965392102;-0.08557835151066961,211;28;227;32;145;212;243;63,true
17020,43A,79,joint,factorized_replay,replay,none,present,2,0,1,0,4;2,0.6457631189945964;-4.231610155805163;1.0430826721377282;-0.08557835151066961,211;28;227;32;145;212;243;63,true
17020,43A,79,joint,shuffled_replay,replay,none,present,2,0,1,0,4;2,0.6457631189945964;-4.231610155805163;1.0430826721377282;-0.08557835151066961,211;28;227;32;145;212;243;63,true
17020,43A,79,joint,learned_joint,precision_blind,none,present,2,0,1,0,2;4,-4.231610155805163;0.6457631189945964;-0.08557835151066961;1.0430826721377282,211;28;227;32;145;212;243;63,true
17020,43A,79,factorized,factorized,autonomous,none,present,2,0,1,0,4;2,0.6457631189945964;-6.031610155805164;1.0430826721377282;-1.8855783515106699,211;28;227;32;145;212;243;63,true
17020,43A,79,factorized,factorized,random,none,present,2,2,1,0,3;2,-0.4888387677331839;-6.031610155805164;0.10869619965392102;-1.8855783515106699,211;28;227;32;145;212;243;63,true
17020,43A,79,configuration_violating,learned_joint,autonomous,none,present,2,0,1,0,4;2,-1.1542368810054038;-4.231610155805163;-0.7569173278622717;-0.08557835151066961,198;190;177;147;218;199;236;63,true
17020,43A,79,configuration_violating,factorized_replay,replay,none,present,2,0,1,0,4;2,-1.1542368810054038;-4.231610155805163;-0.7569173278622717;-0.08557835151066961,198;190;177;147;218;199;236;63,true
17020,stress,79,coordinated_precision,adaptive_global,autonomous,none,present,2,0,1,0,4;2,0.6457631189945964;-4.231610155805163;1.0430826721377282;-0.08557835151066961,211;28;227;32;145;212;243;63,true
17020,stress,79,coordinated_precision,rigid_global,autonomous,none,present,2,0,1,0,4;2,0.6457631189945964;-4.231610155805163;1.0430826721377282;-0.08557835151066961,211;28;227;32;145;212;243;63,true
17020,stress,79,coordinated_precision,independent_local,autonomous,none,present,2,0,1,0,2;4,-4.231610155805163;0.6457631189945964;-0.08557835151066961;1.0430826721377282,211;28;227;32;145;212;243;63,true
17020,stress,79,local_deviation,adaptive_global,autonomous,none,present,2,0,1,0,2;4,-4.231610155805163;-5.290950846636633;-0.08557835151066961;3.0369416891512695,211;28;227;32;145;212;243;63,true
17020,stress,79,local_deviation,rigid_global,autonomous,none,present,2,0,1,0,2;4,-4.231610155805163;-5.290950846636633;-0.08557835151066961;3.0369416891512695,211;28;227;32;145;212;243;63,true
17020,stress,79,local_deviation,independent_local,autonomous,none,present,2,0,1,0,2;4,-4.231610155805163;-5.290950846636633;-0.08557835151066961;3.0369416891512695,211;28;227;32;145;212;243;63,true
17020,43B,79,joint,joint,no_guidance,none,present,0,0,1,0,,,211;28;227;32;145;212;243;63,true
17020,43B,79,joint,joint,random_guidance,none,present,2,2,1,0,3;2,-0.4888387677331839;-4.231610155805163;0.10869619965392102;-0.08557835151066961,211;28;227;32;145;212;243;63,true
17020,43B,79,joint,joint,scaffolded,accurate_stable,present,2,2,1,0,4;2,0.6457631189945964;-4.231610155805163;1.0430826721377282;-0.08557835151066961,211;28;227;32;145;212;243;63,true
17020,43B,79,joint,joint,conclusion,accurate_stable,present,0,2,1,2,,,211;28;227;32;145;212;243;63,true
17020,43B,79,joint,joint,conclusion_info_matched,accurate_stable,present,0,2,1,2,,,211;28;227;32;145;212;243;63,true
17020,43B,79,joint,joint,scaffolded,noisy,present,2,2,1,0,2;4,-4.231610155805163;0.6457631189945964;-0.08557835151066961;1.0430826721377282,211;28;227;32;145;212;243;63,true
17020,43B,79,joint,joint,conclusion,noisy,present,0,2,1,2,,,211;28;227;32;145;212;243;63,true
17020,43B,79,joint,joint,conclusion_info_matched,noisy,present,0,2,1,2,,,211;28;227;32;145;212;243;63,true
17020,43B,79,joint,joint,scaffolded,systematically_wrong,present,2,2,1,0,3;4,-0.4888387677331839;0.6457631189945964;0.10869619965392102;1.0430826721377282,211;28;227;32;145;212;243;63,true
17020,43B,79,joint,joint,conclusion,systematically_wrong,present,0,2,1,2,,,211;28;227;32;145;212;243;63,true
17020,43B,79,joint,joint,conclusion_info_matched,systematically_wrong,present,0,2,1,2,,,211;28;227;32;145;212;243;63,true
17020,43B,79,joint,joint,scaffolded,context_switch,present,2,2,1,0,2;1,-4.231610155805163;2.6347137076068385;-0.08557835151066961;1.0856532004806447,211;28;227;32;145;212;243;63,true
17020,43B,79,joint,joint,conclusion,context_switch,present,0,2,1,2,,,211;28;227;32;145;212;243;63,true
17020,43B,79,joint,joint,conclusion_info_matched,context_switch,present,0,2,1,2,,,211;28;227;32;145;212;243;63,true
17020,43B,79,factorized,factorized,no_guidance,none,present,0,0,1,0,,,211;28;227;32;145;212;243;63,true
17020,43B,79,factorized,factorized,random_guidance,none,present,2,2,1,0,3;2,-0.4888387677331839;-6.031610155805164;0.10869619965392102;-1.8855783515106699,211;28;227;32;145;212;243;63,true
17020,43B,79,factorized,factorized,scaffolded,accurate_stable,present,2,2,1,0,4;2,0.6457631189945964;-6.031610155805164;1.0430826721377282;-1.8855783515106699,211;28;227;32;145;212;243;63,true
17020,43B,79,factorized,factorized,conclusion,accurate_stable,present,0,2,1,2,,,211;28;227;32;145;212;243;63,true
17020,43B,79,factorized,factorized,conclusion_info_matched,accurate_stable,present,0,2,1,2,,,211;28;227;32;145;212;243;63,true
17020,43B,79,factorized,factorized,scaffolded,noisy,present,2,2,1,0,4;2,0.6457631189945964;-6.031610155805164;1.0430826721377282;-1.8855783515106699,211;28;227;32;145;212;243;63,true
17020,43B,79,factorized,factorized,conclusion,noisy,present,0,2,1,2,,,211;28;227;32;145;212;243;63,true
17020,43B,79,factorized,factorized,conclusion_info_matched,noisy,present,0,2,1,2,,,211;28;227;32;145;212;243;63,true
17020,43B,79,factorized,factorized,scaffolded,systematically_wrong,present,2,2,1,0,3;4,-0.4888387677331839;0.6457631189945964;0.10869619965392102;1.0430826721377282,211;28;227;32;145;212;243;63,true
17020,43B,79,factorized,factorized,conclusion,systematically_wrong,present,0,2,1,2,,,211;28;227;32;145;212;243;63,true
17020,43B,79,factorized,factorized,conclusion_info_matched,systematically_wrong,present,0,2,1,2,,,211;28;227;32;145;212;243;63,true
17020,43B,79,factorized,factorized,scaffolded,context_switch,present,2,2,1,0,1;2,2.6347137076068385;-6.031610155805164;1.0856532004806447;-1.8855783515106699,211;28;227;32;145;212;243;63,true
17020,43B,79,factorized,factorized,conclusion,context_switch,present,0,2,1,2,,,211;28;227;32;145;212;243;63,true
17020,43B,79,factorized,factorized,conclusion_info_matched,context_switch,present,0,2,1,2,,,211;28;227;32;145;212;243;63,true
17020,stress,79,joint,learned_joint,scaffolded,accurate_stable,absent,2,2,1,0,4;2,0.6457631189945964;-4.231610155805163;1.0430826721377282;-0.08557835151066961,33;98;201;64;15;7;246;63,true
17020,stress,79,joint,learned_joint,no_guidance,accurate_stable,absent,0,0,1,0,,,33;98;201;64;15;7;246;63,true
17020,stress,79,joint,learned_joint,scaffolded,accurate_stable,misattuned,2,2,1,0,4;2,0.6457631189945964;-4.231610155805163;1.0430826721377282;-0.08557835151066961,48;185;232;7;118;74;169;63,true
17020,stress,79,joint,learned_joint,no_guidance,accurate_stable,misattuned,0,0,1,0,,,48;185;232;7;118;74;169;63,true
17020,43C,79,joint,guided_policy_learner,guided_training,accurate_stable,present,2,2,1,0,4;2,0.6457631189945964;-4.231610155805163;1.0430826721377282;-0.08557835151066961,211;28;227;32;145;212;243;63,true
17020,43C,79,joint,random_policy_learner,random_training,none,present,2,2,1,0,3;2,-0.4888387677331839;-4.231610155805163;0.10869619965392102;-0.08557835151066961,211;28;227;32;145;212;243;63,true
17020,43A,80,joint,learned_joint,autonomous,none,present,2,0,1,0,4;2,0.23039965582007502;0.2896536997359209;0.9140233805886749;-1.0507193673733766,100;143;0;77;97;153;206;63,true
17020,43A,80,joint,learned_joint,random,none,present,2,2,1,0,1;2,1.4871131352924816;0.2896536997359209;-5.669912211883993;-1.0507193673733766,100;143;0;77;97;153;206;63,true
17020,43A,80,joint,factorized_replay,replay,none,present,2,0,1,0,4;2,0.23039965582007502;0.2896536997359209;0.9140233805886749;-1.0507193673733766,100;143;0;77;97;153;206;63,true
17020,43A,80,joint,shuffled_replay,replay,none,present,2,0,1,0,4;2,0.23039965582007502;0.2896536997359209;0.9140233805886749;-1.0507193673733766,100;143;0;77;97;153;206;63,true
17020,43A,80,joint,learned_joint,precision_blind,none,present,2,0,1,0,4;2,0.23039965582007502;0.2896536997359209;0.9140233805886749;-1.0507193673733766,100;143;0;77;97;153;206;63,true
17020,43A,80,factorized,factorized,autonomous,none,present,2,0,1,0,4;2,0.23039965582007502;0.2896536997359209;0.9140233805886749;-1.0507193673733766,100;143;0;77;97;153;206;63,true
17020,43A,80,factorized,factorized,random,none,present,2,2,1,0,1;2,1.4871131352924816;0.2896536997359209;-5.669912211883993;-1.0507193673733766,100;143;0;77;97;153;206;63,true
17020,43A,80,configuration_violating,learned_joint,autonomous,none,present,2,0,1,0,4;2,-1.569600344179925;0.2896536997359209;-0.8859766194113251;-1.0507193673733766,56;184;162;214;122;215;185;191,true
17020,43A,80,configuration_violating,factorized_replay,replay,none,present,2,0,1,0,4;2,-1.569600344179925;0.2896536997359209;-0.8859766194113251;-1.0507193673733766,56;184;162;214;122;215;185;191,true
17020,stress,80,coordinated_precision,adaptive_global,autonomous,none,present,2,0,1,0,4;2,0.23039965582007502;0.2896536997359209;0.9140233805886749;-1.0507193673733766,100;143;0;77;97;153;206;63,true
17020,stress,80,coordinated_precision,rigid_global,autonomous,none,present,2,0,1,0,4;2,0.23039965582007502;0.2896536997359209;0.9140233805886749;-1.0507193673733766,100;143;0;77;97;153;206;63,true
17020,stress,80,coordinated_precision,independent_local,autonomous,none,present,2,0,1,0,4;2,0.23039965582007502;0.2896536997359209;0.9140233805886749;-1.0507193673733766,100;143;0;77;97;153;206;63,true
17020,stress,80,local_deviation,adaptive_global,autonomous,none,present,2,0,1,0,4;2,-6.275585575719511;0.2896536997359209;1.0613914708363108;-1.0507193673733766,100;143;0;77;97;153;206;63,true
17020,stress,80,local_deviation,rigid_global,autonomous,none,present,2,0,1,0,4;2,-6.275585575719511;0.2896536997359209;1.0613914708363108;-1.0507193673733766,100;143;0;77;97;153;206;63,true
17020,stress,80,local_deviation,independent_local,autonomous,none,present,2,0,1,0,4;2,-6.275585575719511;0.2896536997359209;1.0613914708363108;-1.0507193673733766,100;143;0;77;97;153;206;63,true
17020,43B,80,joint,joint,no_guidance,none,present,0,0,1,0,,,100;143;0;77;97;153;206;63,true
17020,43B,80,joint,joint,random_guidance,none,present,2,2,1,0,1;2,1.4871131352924816;0.2896536997359209;-5.669912211883993;-1.0507193673733766,100;143;0;77;97;153;206;63,true
17020,43B,80,joint,joint,scaffolded,accurate_stable,present,2,2,1,0,4;2,0.23039965582007502;0.2896536997359209;0.9140233805886749;-1.0507193673733766,100;143;0;77;97;153;206;63,true
17020,43B,80,joint,joint,conclusion,accurate_stable,present,0,2,1,2,,,100;143;0;77;97;153;206;63,true
17020,43B,80,joint,joint,conclusion_info_matched,accurate_stable,present,0,2,1,2,,,100;143;0;77;97;153;206;63,true
17020,43B,80,joint,joint,scaffolded,noisy,present,2,2,1,0,4;2,0.23039965582007502;0.2896536997359209;0.9140233805886749;-1.0507193673733766,100;143;0;77;97;153;206;63,true
17020,43B,80,joint,joint,conclusion,noisy,present,0,2,1,2,,,100;143;0;77;97;153;206;63,true
17020,43B,80,joint,joint,conclusion_info_matched,noisy,present,0,2,1,2,,,100;143;0;77;97;153;206;63,true
17020,43B,80,joint,joint,scaffolded,systematically_wrong,present,2,2,1,0,2;1,0.2896536997359209;1.4871131352924816;-1.0507193673733766;-5.669912211883993,100;143;0;77;97;153;206;63,true
17020,43B,80,joint,joint,conclusion,systematically_wrong,present,0,2,1,2,,,100;143;0;77;97;153;206;63,true
17020,43B,80,joint,joint,conclusion_info_matched,systematically_wrong,present,0,2,1,2,,,100;143;0;77;97;153;206;63,true
17020,43B,80,joint,joint,scaffolded,context_switch,present,2,2,1,0,1;2,1.4871131352924816;0.2896536997359209;-5.669912211883993;-1.0507193673733766,100;143;0;77;97;153;206;63,true
17020,43B,80,joint,joint,conclusion,context_switch,present,0,2,1,2,,,100;143;0;77;97;153;206;63,true
17020,43B,80,joint,joint,conclusion_info_matched,context_switch,present,0,2,1,2,,,100;143;0;77;97;153;206;63,true
17020,43B,80,factorized,factorized,no_guidance,none,present,0,0,1,0,,,100;143;0;77;97;153;206;63,true
17020,43B,80,factorized,factorized,random_guidance,none,present,2,2,1,0,1;2,1.4871131352924816;0.2896536997359209;-5.669912211883993;-1.0507193673733766,100;143;0;77;97;153;206;63,true
17020,43B,80,factorized,factorized,scaffolded,accurate_stable,present,2,2,1,0,4;2,0.23039965582007502;0.2896536997359209;0.9140233805886749;-1.0507193673733766,100;143;0;77;97;153;206;63,true
17020,43B,80,factorized,factorized,conclusion,accurate_stable,present,0,2,1,2,,,100;143;0;77;97;153;206;63,true
17020,43B,80,factorized,factorized,conclusion_info_matched,accurate_stable,present,0,2,1,2,,,100;143;0;77;97;153;206;63,true
17020,43B,80,factorized,factorized,scaffolded,noisy,present,2,2,1,0,4;2,0.23039965582007502;0.2896536997359209;0.9140233805886749;-1.0507193673733766,100;143;0;77;97;153;206;63,true
17020,43B,80,factorized,factorized,conclusion,noisy,present,0,2,1,2,,,100;143;0;77;97;153;206;63,true
17020,43B,80,factorized,factorized,conclusion_info_matched,noisy,present,0,2,1,2,,,100;143;0;77;97;153;206;63,true
17020,43B,80,factorized,factorized,scaffolded,systematically_wrong,present,2,2,1,0,3;4,0.7997294935200245;0.23039965582007502;0.35508717727578415;0.9140233805886749,100;143;0;77;97;153;206;63,true
17020,43B,80,factorized,factorized,conclusion,systematically_wrong,present,0,2,1,2,,,100;143;0;77;97;153;206;63,true
17020,43B,80,factorized,factorized,conclusion_info_matched,systematically_wrong,present,0,2,1,2,,,100;143;0;77;97;153;206;63,true
17020,43B,80,factorized,factorized,scaffolded,context_switch,present,2,2,1,0,1;2,1.4871131352924816;0.2896536997359209;-5.669912211883993;-1.0507193673733766,100;143;0;77;97;153;206;63,true
17020,43B,80,factorized,factorized,conclusion,context_switch,present,0,2,1,2,,,100;143;0;77;97;153;206;63,true
17020,43B,80,factorized,factorized,conclusion_info_matched,context_switch,present,0,2,1,2,,,100;143;0;77;97;153;206;63,true
17020,stress,80,joint,learned_joint,scaffolded,accurate_stable,absent,2,2,1,0,4;2,0.23039965582007502;0.2896536997359209;0.9140233805886749;-1.0507193673733766,5;209;9;104;181;71;1;192,true
17020,stress,80,joint,learned_joint,no_guidance,accurate_stable,absent,0,0,1,0,,,5;209;9;104;181;71;1;192,true
17020,stress,80,joint,learned_joint,scaffolded,accurate_stable,misattuned,2,2,1,0,4;2,0.23039965582007502;0.2896536997359209;0.9140233805886749;-1.0507193673733766,58;138;7;142;34;110;238;191,true
17020,stress,80,joint,learned_joint,no_guidance,accurate_stable,misattuned,0,0,1,0,,,58;138;7;142;34;110;238;191,true
17020,43C,80,joint,guided_policy_learner,guided_training,accurate_stable,present,2,2,1,0,4;2,0.23039965582007502;0.2896536997359209;0.9140233805886749;-1.0507193673733766,100;143;0;77;97;153;206;63,true
17020,43C,80,joint,random_policy_learner,random_training,none,present,2,2,1,0,1;2,1.4871131352924816;0.2896536997359209;-5.669912211883993;-1.0507193673733766,100;143;0;77;97;153;206;63,true
17020,43A,81,joint,learned_joint,autonomous,none,present,2,0,1,0,4;2,1.1801140942517518;1.1312706284892635;0.8896109005293857;2.7466060454185652,172;57;117;105;129;117;202;63,true
17020,43A,81,joint,learned_joint,random,none,present,2,2,1,0,4;1,1.1801140942517518;-0.6846812479950007;0.8896109005293857;0.06139775912107914,172;57;117;105;129;117;202;63,true
17020,43A,81,joint,factorized_replay,replay,none,present,2,0,1,0,4;2,1.1801140942517518;1.1312706284892635;0.8896109005293857;2.7466060454185652,172;57;117;105;129;117;202;63,true
17020,43A,81,joint,shuffled_replay,replay,none,present,2,0,1,0,4;2,1.1801140942517518;1.1312706284892635;0.8896109005293857;2.7466060454185652,172;57;117;105;129;117;202;63,true
17020,43A,81,joint,learned_joint,precision_blind,none,present,2,0,1,0,4;2,1.1801140942517518;1.1312706284892635;0.8896109005293857;2.7466060454185652,172;57;117;105;129;117;202;63,true
17020,43A,81,factorized,factorized,autonomous,none,present,2,0,1,0,4;2,1.1801140942517518;1.1312706284892635;0.8896109005293857;2.7466060454185652,172;57;117;105;129;117;202;63,true
17020,43A,81,factorized,factorized,random,none,present,2,2,1,0,4;1,1.1801140942517518;-0.6846812479950007;0.8896109005293857;0.06139775912107914,172;57;117;105;129;117;202;63,true
17020,43A,81,configuration_violating,learned_joint,autonomous,none,present,2,0,1,0,4;2,-0.6198859057482482;1.1312706284892635;-0.9103890994706142;2.7466060454185652,212;177;220;78;157;15;193;191,true
17020,43A,81,configuration_violating,factorized_replay,replay,none,present,2,0,1,0,4;2,-0.6198859057482482;1.1312706284892635;-0.9103890994706142;2.7466060454185652,212;177;220;78;157;15;193;191,true
17020,stress,81,coordinated_precision,adaptive_global,autonomous,none,present,2,0,1,0,4;2,1.1801140942517518;1.1312706284892635;0.8896109005293857;2.7466060454185652,172;57;117;105;129;117;202;63,true
17020,stress,81,coordinated_precision,rigid_global,autonomous,none,present,2,0,1,0,4;2,1.1801140942517518;1.1312706284892635;0.8896109005293857;2.7466060454185652,172;57;117;105;129;117;202;63,true
17020,stress,81,coordinated_precision,independent_local,autonomous,none,present,2,0,1,0,4;2,1.1801140942517518;1.1312706284892635;0.8896109005293857;2.7466060454185652,172;57;117;105;129;117;202;63,true
17020,stress,81,local_deviation,adaptive_global,autonomous,none,present,2,0,1,0,4;2,8.74205377720692;1.1312706284892635;-1.0664274069760002;2.7466060454185652,172;57;117;105;129;117;202;63,true
17020,stress,81,local_deviation,rigid_global,autonomous,none,present,2,0,1,0,4;2,8.74205377720692;1.1312706284892635;-1.0664274069760002;2.7466060454185652,172;57;117;105;129;117;202;63,true
17020,stress,81,local_deviation,independent_local,autonomous,none,present,2,0,1,0,4;2,8.74205377720692;1.1312706284892635;-1.0664274069760002;2.7466060454185652,172;57;117;105;129;117;202;63,true
17020,43B,81,joint,joint,no_guidance,none,present,0,0,1,0,,,172;57;117;105;129;117;202;63,true
17020,43B,81,joint,joint,random_guidance,none,present,2,2,1,0,4;1,1.1801140942517518;-0.6846812479950007;0.8896109005293857;0.06139775912107914,172;57;117;105;129;117;202;63,true
17020,43B,81,joint,joint,scaffolded,accurate_stable,present,2,2,1,0,4;2,1.1801140942517518;1.1312706284892635;0.8896109005293857;2.7466060454185652,172;57;117;105;129;117;202;63,true
17020,43B,81,joint,joint,conclusion,accurate_stable,present,0,2,1,2,,,172;57;117;105;129;117;202;63,true
17020,43B,81,joint,joint,conclusion_info_matched,accurate_stable,present,0,2,1,2,,,172;57;117;105;129;117;202;63,true
17020,43B,81,joint,joint,scaffolded,noisy,present,2,2,1,0,4;2,1.1801140942517518;1.1312706284892635;0.8896109005293857;2.7466060454185652,172;57;117;105;129;117;202;63,true
17020,43B,81,joint,joint,conclusion,noisy,present,0,2,1,2,,,172;57;117;105;129;117;202;63,true
17020,43B,81,joint,joint,conclusion_info_matched,noisy,present,0,2,1,2,,,172;57;117;105;129;117;202;63,true
17020,43B,81,joint,joint,scaffolded,systematically_wrong,present,2,2,1,0,2;3,1.1312706284892635;-0.322386577027876;2.7466060454185652;-0.055968301614300386,172;57;117;105;129;117;202;63,true
17020,43B,81,joint,joint,conclusion,systematically_wrong,present,0,2,1,2,,,172;57;117;105;129;117;202;63,true
17020,43B,81,joint,joint,conclusion_info_matched,systematically_wrong,present,0,2,1,2,,,172;57;117;105;129;117;202;63,true
